origin_FIPS,origin_county,destination_FIPS,destination_county,people_outflow,agi_outflow,agi_capita_outflow,year
47037,"Davidson County, TN",27053,"Hennepin County, MN",108,9853000,91231.48148148147,2020
47037,"Davidson County, TN",45019,"Charleston County, SC",110,7494000,68127.27272727272,2020
47037,"Davidson County, TN",12011,"Broward County, FL",108,6835000,63287.03703703704,2020
47037,"Davidson County, TN",48029,"Bexar County, TX",135,4827000,35755.555555555555,2020
47037,"Davidson County, TN",06059,"Orange County, CA",111,5923000,53360.36036036036,2020
47037,"Davidson County, TN",25017,"Middlesex County, MA",86,4475000,52034.88372093023,2020
47037,"Davidson County, TN",13135,"Gwinnett County, GA",125,3106000,24848.0,2020
47037,"Davidson County, TN",42003,"Allegheny County, PA",101,4121000,40801.9801980198,2020
47037,"Davidson County, TN",12099,"Palm Beach County, FL",99,7649000,77262.62626262626,2020
47037,"Davidson County, TN",47159,"Smith County, TN",133,3159000,23751.879699248122,2020
47037,"Davidson County, TN",12071,"Lee County, FL",103,6184000,60038.83495145631,2020
47037,"Davidson County, TN",21047,"Christian County, KY",135,1931000,14303.703703703704,2020
47037,"Davidson County, TN",39061,"Hamilton County, OH",91,4294000,47186.81318681319,2020
47037,"Davidson County, TN",08041,"El Paso County, CO",107,2906000,27158.8785046729,2020
47037,"Davidson County, TN",42101,"Philadelphia County, PA",71,4206000,59239.43661971831,2020
47037,"Davidson County, TN",21067,"Fayette County, KY",85,3733000,43917.64705882353,2020
47037,"Davidson County, TN",47041,"DeKalb County, TN",89,4719000,53022.47191011236,2020
47037,"Davidson County, TN",48085,"Collin County, TX",87,3640000,41839.08045977011,2020
47037,"Davidson County, TN",25025,"Suffolk County, MA",65,6344000,97600.0,2020
47037,"Davidson County, TN",37063,"Durham County, NC",82,3293000,40158.53658536585,2020
47037,"Davidson County, TN",24031,"Montgomery County, MD",82,5151000,62817.07317073171,2020
47037,"Davidson County, TN",37021,"Buncombe County, NC",79,3939000,49860.759493670885,2020
47037,"Davidson County, TN",26125,"Oakland County, MI",75,4514000,60186.666666666664,2020
47037,"Davidson County, TN",41051,"Multnomah County, OR",68,4086000,60088.23529411765,2020
47037,"Davidson County, TN",06001,"Alameda County, CA",72,4107000,57041.666666666664,2020
47037,"Davidson County, TN",06085,"Santa Clara County, CA",74,3641000,49202.7027027027,2020
47037,"Davidson County, TN",08005,"Arapahoe County, CO",68,2457000,36132.35294117647,2020
47037,"Davidson County, TN",29510,"St. Louis city, MO",65,2803000,43123.07692307692,2020
47037,"Davidson County, TN",47009,"Blount County, TN",69,2384000,34550.72463768116,2020
47037,"Davidson County, TN",47179,"Washington County, TN",72,2406000,33416.666666666664,2020
47037,"Davidson County, TN",51059,"Fairfax County, VA",87,4901000,56333.333333333336,2020
47037,"Davidson County, TN",36081,"Queens County, NY",57,2375000,41666.666666666664,2020
47037,"Davidson County, TN",49035,"Salt Lake County, UT",72,3460000,48055.555555555555,2020
47037,"Davidson County, TN",01003,"Baldwin County, AL",76,3698000,48657.89473684211,2020
47037,"Davidson County, TN",22071,"Orleans Parish, LA",56,2401000,42875.0,2020
47037,"Davidson County, TN",24510,"Baltimore city, MD",60,4799000,79983.33333333333,2020
47037,"Davidson County, TN",47085,"Humphreys County, TN",69,1374000,19913.043478260868,2020
47037,"Davidson County, TN",06075,"San Francisco County, CA",51,4417000,86607.8431372549,2020
47037,"Davidson County, TN",47177,"Warren County, TN",74,2858000,38621.62162162162,2020
47037,"Davidson County, TN",06065,"Riverside County, CA",51,1878000,36823.529411764706,2020
47037,"Davidson County, TN",08059,"Jefferson County, CO",52,2899000,55750.0,2020
47037,"Davidson County, TN",12101,"Pasco County, FL",59,1997000,33847.457627118645,2020
47037,"Davidson County, TN",12105,"Polk County, FL",64,2013000,31453.125,2020
47037,"Davidson County, TN",47111,"Macon County, TN",84,1676000,19952.380952380954,2020
47037,"Davidson County, TN",12005,"Bay County, FL",63,2421000,38428.57142857143,2020
47037,"Davidson County, TN",48121,"Denton County, TX",57,4044000,70947.36842105263,2020
47037,"Davidson County, TN",55079,"Milwaukee County, WI",51,2541000,49823.529411764706,2020
47037,"Davidson County, TN",45045,"Greenville County, SC",73,3072000,42082.191780821915,2020
47037,"Davidson County, TN",40143,"Tulsa County, OK",53,2368000,44679.24528301887,2020
47037,"Davidson County, TN",47035,"Cumberland County, TN",52,1500000,28846.153846153848,2020
47037,"Davidson County, TN",47051,"Franklin County, TN",60,2297000,38283.333333333336,2020
47037,"Davidson County, TN",12115,"Sarasota County, FL",53,3228000,60905.660377358494,2020
47037,"Davidson County, TN",18057,"Hamilton County, IN",70,3526000,50371.42857142857,2020
47037,"Davidson County, TN",31055,"Douglas County, NE",63,1896000,30095.238095238095,2020
47037,"Davidson County, TN",55025,"Dane County, WI",46,2898000,63000.0,2020
47037,"Davidson County, TN",12033,"Escambia County, FL",50,2589000,51780.0,2020
47037,"Davidson County, TN",21213,"Simpson County, KY",78,1568000,20102.5641025641,2020
47037,"Davidson County, TN",37067,"Forsyth County, NC",47,1782000,37914.89361702128,2020
47037,"Davidson County, TN",51013,"Arlington County, VA",41,6050000,147560.9756097561,2020
47037,"Davidson County, TN",04019,"Pima County, AZ",51,1879000,36843.13725490196,2020
47037,"Davidson County, TN",12009,"Brevard County, FL",56,1544000,27571.428571428572,2020
47037,"Davidson County, TN",20091,"Johnson County, KS",60,2680000,44666.666666666664,2020
47037,"Davidson County, TN",39113,"Montgomery County, OH",58,1932000,33310.34482758621,2020
47037,"Davidson County, TN",01117,"Shelby County, AL",51,1913000,37509.80392156863,2020
47037,"Davidson County, TN",17043,"DuPage County, IL",50,2468000,49360.0,2020
47037,"Davidson County, TN",26081,"Kent County, MI",41,1588000,38731.70731707317,2020
47037,"Davidson County, TN",34017,"Hudson County, NJ",44,2537000,57659.09090909091,2020
47037,"Davidson County, TN",47169,"Trousdale County, TN",49,1596000,32571.428571428572,2020
47037,"Davidson County, TN",06067,"Sacramento County, CA",52,2347000,45134.61538461538,2020
47037,"Davidson County, TN",12091,"Okaloosa County, FL",55,8463000,153872.72727272726,2020
47037,"Davidson County, TN",12109,"St. Johns County, FL",50,3186000,63720.0,2020
47037,"Davidson County, TN",26161,"Washtenaw County, MI",41,2948000,71902.43902439025,2020
47037,"Davidson County, TN",47155,"Sevier County, TN",49,1728000,35265.30612244898,2020
47037,"Davidson County, TN",48157,"Fort Bend County, TX",63,2002000,31777.777777777777,2020
47037,"Davidson County, TN",48491,"Williamson County, TX",52,2333000,44865.38461538462,2020
47037,"Davidson County, TN",53053,"Pierce County, WA",47,1224000,26042.55319148936,2020
47037,"Davidson County, TN",12127,"Volusia County, FL",43,1704000,39627.90697674418,2020
47037,"Davidson County, TN",37081,"Guilford County, NC",44,1962000,44590.90909090909,2020
47037,"Davidson County, TN",45051,"Horry County, SC",46,1104000,24000.0,2020
47037,"Davidson County, TN",12021,"Collier County, FL",63,5067000,80428.57142857143,2020
47037,"Davidson County, TN",27123,"Ramsey County, MN",55,1191000,21654.545454545456,2020
47037,"Davidson County, TN",40109,"Oklahoma County, OK",49,2083000,42510.204081632655,2020
47037,"Davidson County, TN",42091,"Montgomery County, PA",39,2382000,61076.92307692308,2020
47037,"Davidson County, TN",01097,"Mobile County, AL",49,1647000,33612.244897959186,2020
47037,"Davidson County, TN",08035,"Douglas County, CO",39,2668000,68410.2564102564,2020
47037,"Davidson County, TN",12117,"Seminole County, FL",46,1943000,42239.13043478261,2020
47037,"Davidson County, TN",13051,"Chatham County, GA",39,2271000,58230.769230769234,2020
47037,"Davidson County, TN",47055,"Giles County, TN",48,1429000,29770.833333333332,2020
47037,"Davidson County, TN",47185,"White County, TN",51,1010000,19803.92156862745,2020
47037,"Davidson County, TN",01125,"Tuscaloosa County, AL",40,988000,24700.0,2020
47037,"Davidson County, TN",06081,"San Mateo County, CA",41,3544000,86439.0243902439,2020
47037,"Davidson County, TN",21145,"McCracken County, KY",46,1425000,30978.260869565216,2020
47037,"Davidson County, TN",24033,"Prince George, MD",39,1205000,30897.4358974359,2020
47037,"Davidson County, TN",28033,"DeSoto County, MS",53,1023000,19301.88679245283,2020
47037,"Davidson County, TN",36029,"Erie County, NY",36,1456000,40444.444444444445,2020
47037,"Davidson County, TN",01077,"Lauderdale County, AL",40,1087000,27175.0,2020
47037,"Davidson County, TN",13063,"Clayton County, GA",45,814000,18088.88888888889,2020
47037,"Davidson County, TN",36055,"Monroe County, NY",53,1734000,32716.98113207547,2020
47037,"Davidson County, TN",41067,"Washington County, OR",39,1345000,34487.179487179485,2020
47037,"Davidson County, TN",47011,"Bradley County, TN",40,1447000,36175.0,2020
47037,"Davidson County, TN",01083,"Limestone County, AL",39,1456000,37333.333333333336,2020
47037,"Davidson County, TN",05119,"Pulaski County, AR",46,1308000,28434.782608695652,2020
47037,"Davidson County, TN",06071,"San Bernardino County, CA",47,1390000,29574.468085106382,2020
47037,"Davidson County, TN",12073,"Leon County, FL",42,1550000,36904.76190476191,2020
47037,"Davidson County, TN",12131,"Walton County, FL",43,5411000,125837.20930232559,2020
47037,"Davidson County, TN",13059,"Clarke County, GA",30,1113000,37100.0,2020
47037,"Davidson County, TN",47053,"Gibson County, TN",46,842000,18304.347826086956,2020
47037,"Davidson County, TN",51153,"Prince William County, VA",45,1124000,24977.777777777777,2020
47037,"Davidson County, TN",51810,"Virginia Beach city, VA",44,1972000,44818.181818181816,2020
47037,"Davidson County, TN",12081,"Manatee County, FL",35,2217000,63342.857142857145,2020
47037,"Davidson County, TN",21141,"Logan County, KY",44,751000,17068.18181818182,2020
47037,"Davidson County, TN",45079,"Richland County, SC",39,1455000,37307.692307692305,2020
47037,"Davidson County, TN",47163,"Sullivan County, TN",42,1148000,27333.333333333332,2020
47037,"Davidson County, TN",51760,"Richmond city, VA",31,1746000,56322.58064516129,2020
47037,"Davidson County, TN",06013,"Contra Costa County, CA",33,1272000,38545.454545454544,2020
47037,"Davidson County, TN",09001,"Fairfield County, CT",32,2468000,77125.0,2020
47037,"Davidson County, TN",09009,"New Haven County, CT",31,1297000,41838.709677419356,2020
47037,"Davidson County, TN",35001,"Bernalillo County, NM",31,1442000,46516.12903225807,2020
47037,"Davidson County, TN",47001,"Anderson County, TN",31,1011000,32612.90322580645,2020
47037,"Davidson County, TN",01103,"Morgan County, AL",32,970000,30312.5,2020
47037,"Davidson County, TN",08069,"Larimer County, CO",27,1385000,51296.2962962963,2020
47037,"Davidson County, TN",18163,"Vanderburgh County, IN",36,820000,22777.777777777777,2020
47037,"Davidson County, TN",22051,"Jefferson Parish, LA",35,1204000,34400.0,2020
47037,"Davidson County, TN",28049,"Hinds County, MS",47,1497000,31851.063829787236,2020
47037,"Davidson County, TN",47099,"Lawrence County, TN",43,804000,18697.674418604653,2020
47037,"Davidson County, TN",51107,"Loudoun County, VA",39,1155000,29615.384615384617,2020
47037,"Davidson County, TN",53011,"Clark County, WA",32,1677000,52406.25,2020
47037,"Davidson County, TN",05007,"Benton County, AR",29,1342000,46275.862068965514,2020
47037,"Davidson County, TN",08013,"Boulder County, CO",36,1273000,35361.11111111111,2020
47037,"Davidson County, TN",12097,"Osceola County, FL",38,1200000,31578.947368421053,2020
47037,"Davidson County, TN",15003,"Honolulu County, HI",31,1179000,38032.25806451613,2020
47037,"Davidson County, TN",18003,"Allen County, IN",32,959000,29968.75,2020
47037,"Davidson County, TN",22033,"East Baton Rouge Parish, LA",43,1556000,36186.04651162791,2020
47037,"Davidson County, TN",26099,"Macomb County, MI",37,891000,24081.08108108108,2020
47037,"Davidson County, TN",39165,"Warren County, OH",31,1381000,44548.3870967742,2020
47037,"Davidson County, TN",47079,"Henry County, TN",31,1259000,40612.903225806454,2020
47037,"Davidson County, TN",23005,"Cumberland County, ME",34,2028000,59647.05882352941,2020
47037,"Davidson County, TN",29095,"Jackson County, MO",26,637000,24500.0,2020
47037,"Davidson County, TN",36067,"Onondaga County, NY",37,1158000,31297.297297297297,2020
47037,"Davidson County, TN",47005,"Benton County, TN",44,1396000,31727.272727272728,2020
47037,"Davidson County, TN",47045,"Dyer County, TN",26,557000,21423.076923076922,2020
47037,"Davidson County, TN",53061,"Snohomish County, WA",34,1573000,46264.705882352944,2020
47043,"Dickson County, TN",47037,"Davidson County, TN",262,7235000,27614.503816793895,2020
47043,"Dickson County, TN",47081,"Hickman County, TN",273,4923000,18032.967032967033,2020
47043,"Dickson County, TN",47085,"Humphreys County, TN",249,4688000,18827.309236947793,2020
47043,"Dickson County, TN",47125,"Montgomery County, TN",223,4550000,20403.587443946188,2020
47043,"Dickson County, TN",47021,"Cheatham County, TN",118,3660000,31016.949152542373,2020
47043,"Dickson County, TN",47187,"Williamson County, TN",138,4460000,32318.840579710144,2020
47043,"Dickson County, TN",47149,"Rutherford County, TN",124,2116000,17064.516129032258,2020
47043,"Dickson County, TN",47165,"Sumner County, TN",55,2012000,36581.818181818184,2020
47043,"Dickson County, TN",47119,"Maury County, TN",55,1191000,21654.545454545456,2020
47043,"Dickson County, TN",47147,"Robertson County, TN",51,788000,15450.980392156862,2020
47043,"Dickson County, TN",47083,"Houston County, TN",50,817000,16340.0,2020
47081,"Hickman County, TN",47043,"Dickson County, TN",311,6006000,19311.897106109325,2020
47081,"Hickman County, TN",47119,"Maury County, TN",145,2536000,17489.655172413793,2020
47081,"Hickman County, TN",47187,"Williamson County, TN",115,2787000,24234.782608695652,2020
47081,"Hickman County, TN",47037,"Davidson County, TN",73,1419000,19438.35616438356,2020
47081,"Hickman County, TN",47101,"Lewis County, TN",91,969000,10648.351648351649,2020
47111,"Macon County, TN",47165,"Sumner County, TN",320,4989000,15590.625,2020
47111,"Macon County, TN",47169,"Trousdale County, TN",105,1752000,16685.714285714286,2020
47111,"Macon County, TN",47189,"Wilson County, TN",63,1398000,22190.47619047619,2020
47111,"Macon County, TN",47037,"Davidson County, TN",39,608000,15589.74358974359,2020
47111,"Macon County, TN",47027,"Clay County, TN",66,609000,9227.272727272728,2020
47111,"Macon County, TN",21003,"Allen County, KY",47,648000,13787.234042553191,2020
47119,"Maury County, TN",47187,"Williamson County, TN",1104,34815000,31535.32608695652,2020
47119,"Maury County, TN",47037,"Davidson County, TN",405,12325000,30432.0987654321,2020
47119,"Maury County, TN",47117,"Marshall County, TN",496,12261000,24719.75806451613,2020
47119,"Maury County, TN",47149,"Rutherford County, TN",403,10622000,26357.320099255583,2020
47119,"Maury County, TN",47099,"Lawrence County, TN",430,10292000,23934.883720930233,2020
47119,"Maury County, TN",47055,"Giles County, TN",252,4756000,18873.015873015873,2020
47119,"Maury County, TN",47101,"Lewis County, TN",154,2496000,16207.792207792209,2020
47119,"Maury County, TN",47081,"Hickman County, TN",96,1996000,20791.666666666668,2020
47119,"Maury County, TN",47003,"Bedford County, TN",90,1853000,20588.88888888889,2020
47119,"Maury County, TN",47189,"Wilson County, TN",100,2220000,22200.0,2020
47119,"Maury County, TN",47165,"Sumner County, TN",63,2052000,32571.428571428572,2020
47119,"Maury County, TN",01089,"Madison County, AL",57,1091000,19140.35087719298,2020
47119,"Maury County, TN",47125,"Montgomery County, TN",56,1271000,22696.428571428572,2020
47119,"Maury County, TN",47043,"Dickson County, TN",48,1363000,28395.833333333332,2020
47119,"Maury County, TN",18003,"Allen County, IN",37,1490000,40270.27027027027,2020
47119,"Maury County, TN",01083,"Limestone County, AL",42,1400000,33333.333333333336,2020
47119,"Maury County, TN",47065,"Hamilton County, TN",28,684000,24428.571428571428,2020
47119,"Maury County, TN",47093,"Knox County, TN",43,1233000,28674.418604651164,2020
